ft,spinup_g0.2_re,spinup_g0.2_im,spinup_g0.5_re,spinup_g0.5_im,spinup_g0.8_re,spinup_g0.8_im,spinup_g1.0_re,spinup_g1.0_im
1.184352709379e-01,7.325494181422e-01,1.830661073562e-01,4.839230140234e-01,2.606084301335e-01,3.449031209150e-01,2.686192459513e-01,2.850319006296e-01,2.633730584809e-01
1.195319259452e-01,7.336988618813e-01,1.832313921556e-01,4.854785723508e-01,2.612745897692e-01,3.464058964155e-01,2.696019893330e-01,2.864418350158e-01,2.644818808908e-01
1.206387354631e-01,7.348502543786e-01,1.833956626339e-01,4.870396524174e-01,2.619410797197e-01,3.479159267702e-01,2.705871036466e-01,2.878595084288e-01,2.655942638426e-01
1.217557935175e-01,7.360035991749e-01,1.835589033165e-01,4.886062783776e-01,2.626078789172e-01,3.494332544511e-01,2.715745751182e-01,2.892849719362e-01,2.667102006731e-01
1.228831950050e-01,7.371588997935e-01,1.837210985518e-01,4.901784745063e-01,2.632749659402e-01,3.509579222307e-01,2.725643895768e-01,2.907182770124e-01,2.678296843366e-01
1.240210357011e-01,7.383161597393e-01,1.838822325095e-01,4.917562651983e-01,2.639423190087e-01,3.524899731839e-01,2.735565324474e-01,2.921594755420e-01,2.689527073975e-01
1.251694122678e-01,7.394753824979e-01,1.840422891791e-01,4.933396749682e-01,2.646099159792e-01,3.540294506900e-01,2.745509887443e-01,2.936086198226e-01,2.700792620229e-01
1.263284222623e-01,7.406365715349e-01,1.842012523671e-01,4.949287284508e-01,2.652777343397e-01,3.555763984342e-01,2.755477430642e-01,2.950657625682e-01,2.712093399751e-01
1.274981641454e-01,7.417997302945e-01,1.843591056957e-01,4.965234504007e-01,2.659457512043e-01,3.571308604101e-01,2.765467795792e-01,2.965309569125e-01,2.723429326038e-01
1.286787372891e-01,7.429648621992e-01,1.845158326007e-01,4.981238656920e-01,2.666139433084e-01,3.586928809208e-01,2.775480820295e-01,2.980042564122e-01,2.734800308387e-01
1.298702419858e-01,7.441319706481e-01,1.846714163290e-01,4.997299993186e-01,2.672822870029e-01,3.602625045814e-01,2.785516337162e-01,2.994857150501e-01,2.746206251809e-01
1.310727794567e-01,7.453010590166e-01,1.848258399372e-01,5.013418763935e-01,2.679507582495e-01,3.618397763202e-01,2.795574174941e-01,3.009753872384e-01,2.757647056953e-01
1.322864518600e-01,7.464721306547e-01,1.849790862890e-01,5.029595221489e-01,2.686193326148e-01,3.634247413810e-01,2.805654157640e-01,3.024733278221e-01,2.769122620025e-01
1.335113623000e-01,7.476451888864e-01,1.851311380535e-01,5.045829619359e-01,2.692879852649e-01,3.650174453246e-01,2.815756104654e-01,3.039795920819e-01,2.780632832700e-01
1.347476148356e-01,7.488202370088e-01,1.852819777030e-01,5.062122212242e-01,2.699566909600e-01,3.666179340309e-01,2.825879830682e-01,3.054942357380e-01,2.792177582040e-01
1.359953144893e-01,7.499972782901e-01,1.854315875104e-01,5.078473256014e-01,2.706254240487e-01,3.682262537001e-01,2.836025145657e-01,3.070173149528e-01,2.803756750409e-01
1.372545672561e-01,7.511763159696e-01,1.855799495480e-01,5.094883007733e-01,2.712941584622e-01,3.698424508550e-01,2.846191854659e-01,3.085488863347e-01,2.815370215382e-01
1.385254801123e-01,7.523573532555e-01,1.857270456845e-01,5.111351725631e-01,2.719628677085e-01,3.714665723423e-01,2.856379757839e-01,3.100890069408e-01,2.827017849658e-01
1.398081610248e-01,7.535403933247e-01,1.858728575830e-01,5.127879669109e-01,2.726315248669e-01,3.730986653345e-01,2.866588650333e-01,3.116377342806e-01,2.838699520970e-01
1.411027189605e-01,7.547254393206e-01,1.860173666991e-01,5.144467098734e-01,2.733001025815e-01,3.747387773318e-01,2.876818322183e-01,3.131951263192e-01,2.850415091989e-01
1.424092638949e-01,7.559124943526e-01,1.861605542783e-01,5.161114276231e-01,2.739685730556e-01,3.763869561631e-01,2.887068558248e-01,3.147612414802e-01,2.862164420237e-01
1.437279068220e-01,7.571015614944e-01,1.863024013541e-01,5.177821464483e-01,2.746369080453e-01,3.780432499883e-01,2.897339138123e-01,3.163361386494e-01,2.873947357983e-01
1.450587597635e-01,7.582926437829e-01,1.864428887454e-01,5.194588927519e-01,2.753050788538e-01,3.797077072995e-01,2.907629836047e-01,3.179198771776e-01,2.885763752153e-01
1.464019357785e-01,7.594857442166e-01,1.865819970543e-01,5.211416930509e-01,2.759730563245e-01,3.813803769227e-01,2.917940420816e-01,3.195125168843e-01,2.897613444231e-01
1.477575489728e-01,7.606808657546e-01,1.867197066637e-01,5.228305739758e-01,2.766408108351e-01,3.830613080193e-01,2.928270655693e-01,3.211141180606e-01,2.909496270154e-01
1.491257145089e-01,7.618780113149e-01,1.868559977354e-01,5.245255622700e-01,2.773083122911e-01,3.847505500876e-01,2.938620298320e-01,3.227247414723e-01,2.921412060213e-01
1.505065486155e-01,7.630771837728e-01,1.869908502072e-01,5.262266847886e-01,2.779755301191e-01,3.864481529644e-01,2.948989100617e-01,3.243444483634e-01,2.933360638953e-01
1.519001685977e-01,7.642783859600e-01,1.871242437907e-01,5.279339684979e-01,2.786424332605e-01,3.881541668264e-01,2.959376808697e-01,3.259733004591e-01,2.945341825060e-01
1.533066928467e-01,7.654816206623e-01,1.872561579690e-01,5.296474404741e-01,2.793089901644e-01,3.898686421913e-01,2.969783162764e-01,3.276113599690e-01,2.957355431262e-01
1.547262408499e-01,7.666868906188e-01,1.873865719940e-01,5.313671279029e-01,2.799751687814e-01,3.915916299197e-01,2.980207897018e-01,3.292586895903e-01,2.969401264213e-01
1.561589332011e-01,7.678941985198e-01,1.875154648846e-01,5.330930580779e-01,2.806409365560e-01,3.933231812161e-01,2.990650739557e-01,3.309153525106e-01,2.981479124389e-01
1.576048916110e-01,7.691035470053e-01,1.876428154232e-01,5.348252584001e-01,2.813062604205e-01,3.950633476301e-01,3.001111412273e-01,3.325814124116e-01,2.993588805970e-01
1.590642389169e-01,7.703149386634e-01,1.877686021541e-01,5.365637563762e-01,2.819711067871e-01,3.968121810580e-01,3.011589630757e-01,3.342569334717e-01,3.005730096728e-01
1.605370990937e-01,7.715283760285e-01,1.878928033806e-01,5.383085796179e-01,2.826354415415e-01,3.985697337437e-01,3.022085104189e-01,3.359419803689e-01,3.017902777911e-01
1.620235972643e-01,7.727438615796e-01,1.880153971626e-01,5.400597558402e-01,2.832992300352e-01,4.003360582798e-01,3.032597535237e-01,3.376366182846e-01,3.030106624126e-01
1.635238597101e-01,7.739613977384e-01,1.881363613138e-01,5.418173128605e-01,2.839624370782e-01,4.021112076092e-01,3.043126619948e-01,3.393409129058e-01,3.042341403213e-01
1.650380138818e-01,7.751809868676e-01,1.882556733993e-01,5.435812785969e-01,2.846250269319e-01,4.038952350256e-01,3.053672047642e-01,3.410549304285e-01,3.054606876132e-01
1.665661884103e-01,7.764026312691e-01,1.883733107331e-01,5.453516810669e-01,2.852869633013e-01,4.056881941746e-01,3.064233500801e-01,3.427787375603e-01,3.066902796830e-01
1.681085131175e-01,7.776263331817e-01,1.884892503751e-01,5.471285483859e-01,2.859482093275e-01,4.074901390550e-01,3.074810654957e-01,3.445124015238e-01,3.079228912120e-01
1.696651190275e-01,7.788520947795e-01,1.886034691290e-01,5.489119087654e-01,2.866087275798e-01,4.093011240193e-01,3.085403178581e-01,3.462559900590e-01,3.091584961553e-01
1.712361383773e-01,7.800799181696e-01,1.887159435389e-01,5.507017905117e-01,2.872684800483e-01,4.111212037748e-01,3.096010732963e-01,3.480095714263e-01,3.103970677281e-01
1.728217046288e-01,7.813098053904e-01,1.888266498874e-01,5.524982220236e-01,2.879274281355e-01,4.129504333840e-01,3.106632972101e-01,3.497732144093e-01,3.116385783934e-01
1.744219524795e-01,7.825417584089e-01,1.889355641924e-01,5.543012317913e-01,2.885855326488e-01,4.147888682657e-01,3.117269542580e-01,3.515469883175e-01,3.128829998477e-01
1.760370178739e-01,7.837757791193e-01,1.890426622042e-01,5.561108483937e-01,2.892427537918e-01,4.166365641956e-01,3.127920083452e-01,3.533309629888e-01,3.141303030078e-01
1.776670380157e-01,7.850118693400e-01,1.891479194032e-01,5.579271004970e-01,2.898990511565e-01,4.184935773064e-01,3.138584226110e-01,3.551252087927e-01,3.153804579965e-01
1.793121513788e-01,7.862500308120e-01,1.892513109971e-01,5.597500168525e-01,2.905543837150e-01,4.203599640889e-01,3.149261594172e-01,3.569297966322e-01,3.166334341289e-01
1.809724977193e-01,7.874902651960e-01,1.893528119174e-01,5.615796262941e-01,2.912087098107e-01,4.222357813919e-01,3.159951803348e-01,3.587447979466e-01,3.178891998973e-01
1.826482180874e-01,7.887325740706e-01,1.894523968174e-01,5.634159577367e-01,2.918619871501e-01,4.241210864229e-01,3.170654461315e-01,3.605702847143e-01,3.191477229575e-01
1.843394548394e-01,7.899769589294e-01,1.895500400690e-01,5.652590401730e-01,2.925141727942e-01,4.260159367482e-01,3.181369167585e-01,3.624063294547e-01,3.204089701130e-01
1.860463516498e-01,7.912234211786e-01,1.896457157598e-01,5.671089026718e-01,2.931652231492e-01,4.279203902930e-01,3.192095513378e-01,3.642530052308e-01,3.216729073004e-01
1.877690535233e-01,7.924719621347e-01,1.897393976900e-01,5.689655743752e-01,2.938150939585e-01,4.298345053414e-01,3.202833081484e-01,3.661103856512e-01,3.229394995741e-01
1.895077068074e-01,7.937225830217e-01,1.898310593701e-01,5.708290844958e-01,2.944637402927e-01,4.317583405369e-01,3.213581446128e-01,3.679785448730e-01,3.242087110903e-01
1.912624592046e-01,7.949752849686e-01,1.899206740174e-01,5.726994623142e-01,2.951111165416e-01,4.336919548816e-01,3.224340172832e-01,3.698575576031e-01,3.254805050913e-01
1.930334597853e-01,7.962300690062e-01,1.900082145530e-01,5.745767371758e-01,2.957571764041e-01,4.356354077363e-01,3.235108818276e-01,3.717474991006e-01,3.267548438898e-01
1.948208589999e-01,7.974869360649e-01,1.900936535994e-01,5.764609384885e-01,2.964018728794e-01,4.375887588203e-01,3.245886930157e-01,3.736484451791e-01,3.280316888515e-01
1.966248086921e-01,7.987458869718e-01,1.901769634768e-01,5.783520957189e-01,2.970451582571e-01,4.395520682107e-01,3.256674047042e-01,3.755604722078e-01,3.293110003796e-01
1.984454621116e-01,8.000069224472e-01,1.902581162006e-01,5.802502383894e-01,2.976869841084e-01,4.415253963423e-01,3.267469698223e-01,3.774836571141e-01,3.305927378969e-01
2.002829739270e-01,8.012700431024e-01,1.903370834781e-01,5.821553960751e-01,2.983273012755e-01,4.435088040064e-01,3.278273403569e-01,3.794180773848e-01,3.318768598291e-01
2.021375002391e-01,8.025352494359e-01,1.904138367053e-01,5.840675984001e-01,2.989660598627e-01,4.455023523503e-01,3.289084673374e-01,3.813638110680e-01,3.331633235873e-01
2.040091985943e-01,8.038025418308e-01,1.904883469643e-01,5.859868750339e-01,2.996032092258e-01,4.475061028767e-01,3.299903008205e-01,3.833209367741e-01,3.344520855499e-01
2.058982279975e-01,8.050719205517e-01,1.905605850195e-01,5.879132556881e-01,3.002386979625e-01,4.495201174423e-01,3.310727898748e-01,3.852895336780e-01,3.357431010450e-01
2.078047489261e-01,8.063433857408e-01,1.906305213151e-01,5.898467701121e-01,3.008724739020e-01,4.515444582566e-01,3.321558825646e-01,3.872696815196e-01,3.370363243316e-01
2.097289233435e-01,8.076169374152e-01,1.906981259717e-01,5.917874480896e-01,3.015044840947e-01,4.535791878810e-01,3.332395259343e-01,3.892614606054e-01,3.383317085810e-01
2.116709147127e-01,8.088925754631e-01,1.907633687829e-01,5.937353194341e-01,3.021346748022e-01,4.556243692271e-01,3.343236659922e-01,3.912649518093e-01,3.396292058584e-01
2.136308880103e-01,8.101702996406e-01,1.908262192126e-01,5.956904139851e-01,3.027629914863e-01,4.576800655554e-01,3.354082476936e-01,3.932802365739e-01,3.409287671026e-01
2.156090097404e-01,8.114501095679e-01,1.908866463913e-01,5.976527616032e-01,3.033893787986e-01,4.597463404730e-01,3.364932149246e-01,3.953073969108e-01,3.422303421077e-01
2.176054479491e-01,8.127320047257e-01,1.909446191132e-01,5.996223921662e-01,3.040137805697e-01,4.618232579325e-01,3.375785104848e-01,3.973465154016e-01,3.435338795019e-01
2.196203722384e-01,8.140159844517e-01,1.910001058329e-01,6.015993355639e-01,3.046361397982e-01,4.639108822296e-01,3.386640760700e-01,3.993976751984e-01,3.448393267284e-01
2.216539537806e-01,8.153020479364e-01,1.910530746619e-01,6.035836216935e-01,3.052563986396e-01,4.660092780008e-01,3.397498522553e-01,4.014609600237e-01,3.461466300241e-01
2.237063653332e-01,8.165901942194e-01,1.911034933657e-01,6.055752804545e-01,3.058744983955e-01,4.681185102211e-01,3.408357784766e-01,4.035364541713e-01,3.474557343993e-01
2.257777812532e-01,8.178804221857e-01,1.911513293603e-01,6.075743417436e-01,3.064903795020e-01,4.702386442018e-01,3.419217930132e-01,4.056242425061e-01,3.487665836158e-01
2.278683775122e-01,8.191727305609e-01,1.911965497088e-01,6.095808354495e-01,3.071039815182e-01,4.723697455872e-01,3.430078329693e-01,4.077244104635e-01,3.500791201663e-01
2.299783317111e-01,8.204671179079e-01,1.912391211181e-01,6.115947914471e-01,3.077152431149e-01,4.745118803524e-01,3.440938342557e-01,4.098370440499e-01,3.513932852518e-01
2.321078230953e-01,8.217635826220e-01,1.912790099359e-01,6.136162395919e-01,3.083241020628e-01,4.766651147993e-01,3.451797315706e-01,4.119622298418e-01,3.527090187594e-01
2.342570325700e-01,8.230621229268e-01,1.913161821468e-01,6.156452097144e-01,3.089304952206e-01,4.788295155542e-01,3.462654583811e-01,4.141000549850e-01,3.540262592404e-01
2.364261427155e-01,8.243627368699e-01,1.913506033693e-01,6.176817316135e-01,3.095343585230e-01,4.810051495639e-01,3.473509469034e-01,4.162506071941e-01,3.553449438864e-01
2.386153378026e-01,8.256654223179e-01,1.913822388524e-01,6.197258350507e-01,3.101356269690e-01,4.831920840917e-01,3.484361280834e-01,4.184139747516e-01,3.566650085068e-01
2.408248038084e-01,8.269701769523e-01,1.914110534718e-01,6.217775497436e-01,3.107342346091e-01,4.853903867141e-01,3.495209315768e-01,4.205902465060e-01,3.579863875048e-01
2.430547284321e-01,8.282769982645e-01,1.914370117272e-01,6.238369053589e-01,3.113301145332e-01,4.876001253160e-01,3.506052857292e-01,4.227795118709e-01,3.593090138532e-01
2.453053011110e-01,8.295858835507e-01,1.914600777381e-01,6.259039315059e-01,3.119231988582e-01,4.898213680867e-01,3.516891175551e-01,4.249818608232e-01,3.606328190704e-01
2.475767130364e-01,8.308968299074e-01,1.914802152409e-01,6.279786577293e-01,3.125134187153e-01,4.920541835153e-01,3.527723527174e-01,4.271973839013e-01,3.619577331953e-01
2.498691571698e-01,8.322098342262e-01,1.914973875854e-01,6.300611135016e-01,3.131007042370e-01,4.942986403855e-01,3.538549155065e-01,4.294261722025e-01,3.632836847622e-01
2.521828282596e-01,8.335248931885e-01,1.915115577310e-01,6.321513282161e-01,3.136849845444e-01,4.965548077706e-01,3.549367288189e-01,4.316683173811e-01,3.646106007752e-01
2.545179228576e-01,8.348420032601e-01,1.915226882436e-01,6.342493311787e-01,3.142661877341e-01,4.988227550282e-01,3.560177141353e-01,4.339239116458e-01,3.659384066823e-01
2.568746393353e-01,8.361611606862e-01,1.915307412920e-01,6.363551516002e-01,3.148442408651e-01,5.011025517944e-01,3.570977914991e-01,4.361930477562e-01,3.672670263490e-01
2.592531779011e-01,8.374823614856e-01,1.915356786445e-01,6.384688185878e-01,3.154190699450e-01,5.033942679780e-01,3.581768794938e-01,4.384758190204e-01,3.685963820314e-01
2.616537406175e-01,8.388056014450e-01,1.915374616652e-01,6.405903611367e-01,3.159905999171e-01,5.056979737540e-01,3.592548952204e-01,4.407723192908e-01,3.699263943491e-01
2.640765314176e-01,8.401308761137e-01,1.915360513107e-01,6.427198081215e-01,3.165587546465e-01,5.080137395573e-01,3.603317542748e-01,4.430826429611e-01,3.712569822578e-01
2.665217561231e-01,8.414581807969e-01,1.915314081266e-01,6.448571882869e-01,3.171234569063e-01,5.103416360757e-01,3.614073707246e-01,4.454068849615e-01,3.725880630208e-01
2.689896224614e-01,8.427875105506e-01,1.915234922441e-01,6.470025302387e-01,3.176846283638e-01,5.126817342427e-01,3.624816570852e-01,4.477451407549e-01,3.739195521809e-01
2.714803400834e-01,8.441188601748e-01,1.915122633761e-01,6.491558624340e-01,3.182421895664e-01,5.150341052302e-01,3.635545242965e-01,4.500975063320e-01,3.752513635312e-01
2.739941205813e-01,8.454522242075e-01,1.914976808142e-01,6.513172131717e-01,3.187960599275e-01,5.173988204407e-01,3.646258816981e-01,4.524640782064e-01,3.765834090863e-01
2.765311775064e-01,8.467875969183e-01,1.914797034251e-01,6.534866105819e-01,3.193461577119e-01,5.197759514986e-01,3.656956370057e-01,4.548449534090e-01,3.779155990518e-01
2.790917263876e-01,8.481249723018e-01,1.914582896468e-01,6.556640826160e-01,3.198924000216e-01,5.221655702424e-01,3.667636962853e-01,4.572402294824e-01,3.792478417945e-01
2.816759847494e-01,8.494643440710e-01,1.914333974854e-01,6.578496570354e-01,3.204347027813e-01,5.245677487154e-01,3.678299639288e-01,4.596500044751e-01,3.805800438119e-01
2.842841721303e-01,8.508057056503e-01,1.914049845117e-01,6.600433614012e-01,3.209729807232e-01,5.269825591565e-01,3.688943426281e-01,4.620743769346e-01,3.819121097003e-01
2.869165101020e-01,8.521490501688e-01,1.913730078574e-01,6.622452230620e-01,3.215071473724e-01,5.294100739906e-01,3.699567333494e-01,4.645134459008e-01,3.832439421241e-01
2.895732222875e-01,8.534943704529e-01,1.913374242120e-01,6.644552691429e-01,3.220371150322e-01,5.318503658183e-01,3.710170353072e-01,4.669673108987e-01,3.845754417831e-01
2.922545343805e-01,8.548416590192e-01,1.912981898189e-01,6.666735265332e-01,3.225627947680e-01,5.343035074059e-01,3.720751459373e-01,4.694360719309e-01,3.859065073801e-01
2.949606741648e-01,8.561909080673e-01,1.912552604727e-01,6.689000218740e-01,3.230840963931e-01,5.367695716742e-01,3.731309608705e-01,4.719198294689e-01,3.872370355880e-01
2.976918715330e-01,8.575421094717e-01,1.912085915148e-01,6.711347815456e-01,3.236009284524e-01,5.392486316872e-01,3.741843739051e-01,4.744186844456e-01,3.885669210160e-01
3.004483585066e-01,8.588952547744e-01,1.911581378309e-01,6.733778316546e-01,3.241131982073e-01,5.417407606403e-01,3.752352769793e-01,4.769327382451e-01,3.898960561760e-01
3.032303692556e-01,8.602503351770e-01,1.911038538471e-01,6.756291980199e-01,3.246208116198e-01,5.442460318484e-01,3.762835601435e-01,4.794620926941e-01,3.912243314474e-01
3.060381401180e-01,8.616073415328e-01,1.910456935265e-01,6.778889061596e-01,3.251236733366e-01,5.467645187327e-01,3.773291115316e-01,4.820068500517e-01,3.925516350430e-01
3.088719096204e-01,8.629662643380e-01,1.909836103662e-01,6.801569812763e-01,3.256216866734e-01,5.492962948078e-01,3.783718173329e-01,4.845671129988e-01,3.938778529728e-01
3.117319184980e-01,8.643270937241e-01,1.909175573936e-01,6.824334482427e-01,3.261147535985e-01,5.518414336683e-01,3.794115617627e-01,4.871429846270e-01,3.952028690080e-01
3.146184097152e-01,8.656898194486e-01,1.908474871635e-01,6.847183315867e-01,3.266027747165e-01,5.544000089739e-01,3.804482270333e-01,4.897345684277e-01,3.965265646449e-01
3.175316284860e-01,8.670544308867e-01,1.907733517543e-01,6.870116554757e-01,3.270856492524e-01,5.569720944354e-01,3.814816933237e-01,4.923419682792e-01,3.978488190675e-01
