g0.25_x,g0.25_y,g0.5_x,g0.5_y,g0.75_x,g0.75_y,g1.0_x,g1.0_y,zeta
8.747391185028e-01,-3.484612643259e-01,8.515067794200e-01,-5.083738521737e-01,7.792285907657e-01,-6.249154972327e-01,7.066794408241e-01,-7.073203303281e-01,6.409863600535e-04
8.746368132385e-01,-3.485161031582e-01,8.514707923364e-01,-5.083945672830e-01,7.792190405619e-01,-6.249207201213e-01,7.066773533506e-01,-7.073213728796e-01,6.441173337249e-04
8.745343574842e-01,-3.485710263383e-01,8.514347146901e-01,-5.084153342251e-01,7.792094552484e-01,-6.249259621471e-01,7.066752556797e-01,-7.073224205181e-01,6.472636010073e-04
8.744317509812e-01,-3.486260340130e-01,8.513985462466e-01,-5.084361531321e-01,7.791998346957e-01,-6.249312233804e-01,7.066731477617e-01,-7.073234732685e-01,6.504252366044e-04
8.743289934705e-01,-3.486811263295e-01,8.513622867711e-01,-5.084570241364e-01,7.791901787738e-01,-6.249365038914e-01,7.066710295466e-01,-7.073245311556e-01,6.536023155844e-04
8.742260846924e-01,-3.487363034352e-01,8.513259360277e-01,-5.084779473706e-01,7.791804873522e-01,-6.249418037509e-01,7.066689009840e-01,-7.073255942045e-01,6.567949133824e-04
8.741230243868e-01,-3.487915654780e-01,8.512894937803e-01,-5.084989229677e-01,7.791707602998e-01,-6.249471230296e-01,7.066667620234e-01,-7.073266624404e-01,6.600031058018e-04
8.740198122928e-01,-3.488469126058e-01,8.512529597918e-01,-5.085199510613e-01,7.791609974852e-01,-6.249524617988e-01,7.066646126140e-01,-7.073277358884e-01,6.632269690164e-04
8.739164481492e-01,-3.489023449669e-01,8.512163338247e-01,-5.085410317849e-01,7.791511987764e-01,-6.249578201298e-01,7.066624527047e-01,-7.073288145741e-01,6.664665795722e-04
8.738129316942e-01,-3.489578627100e-01,8.511796156407e-01,-5.085621652727e-01,7.791413640408e-01,-6.249631980943e-01,7.066602822442e-01,-7.073298985229e-01,6.697220143888e-04
8.737092626653e-01,-3.490134659838e-01,8.511428050010e-01,-5.085833516592e-01,7.791314931456e-01,-6.249685957643e-01,7.066581011810e-01,-7.073309877606e-01,6.729933507617e-04
8.736054407995e-01,-3.490691549375e-01,8.511059016659e-01,-5.086045910791e-01,7.791215859574e-01,-6.249740132119e-01,7.066559094633e-01,-7.073320823128e-01,6.762806663639e-04
8.735014658334e-01,-3.491249297205e-01,8.510689053954e-01,-5.086258836676e-01,7.791116423420e-01,-6.249794505096e-01,7.066537070391e-01,-7.073331822055e-01,6.795840392479e-04
8.733973375029e-01,-3.491807904826e-01,8.510318159486e-01,-5.086472295601e-01,7.791016621652e-01,-6.249849077300e-01,7.066514938560e-01,-7.073342874647e-01,6.829035478474e-04
8.732930555433e-01,-3.492367373736e-01,8.509946330839e-01,-5.086686288925e-01,7.790916452919e-01,-6.249903849463e-01,7.066492698615e-01,-7.073353981166e-01,6.862392709792e-04
8.731886196895e-01,-3.492927705440e-01,8.509573565593e-01,-5.086900818010e-01,7.790815915866e-01,-6.249958822316e-01,7.066470350028e-01,-7.073365141874e-01,6.895912878451e-04
8.730840296756e-01,-3.493488901441e-01,8.509199861319e-01,-5.087115884221e-01,7.790715009135e-01,-6.250013996594e-01,7.066447892267e-01,-7.073376357036e-01,6.929596780337e-04
8.729792852355e-01,-3.494050963249e-01,8.508825215582e-01,-5.087331488928e-01,7.790613731361e-01,-6.250069373036e-01,7.066425324800e-01,-7.073387626917e-01,6.963445215224e-04
8.728743861021e-01,-3.494613892374e-01,8.508449625941e-01,-5.087547633503e-01,7.790512081174e-01,-6.250124952382e-01,7.066402647090e-01,-7.073398951784e-01,6.997458986795e-04
8.727693320080e-01,-3.495177690331e-01,8.508073089948e-01,-5.087764319322e-01,7.790410057200e-01,-6.250180735376e-01,7.066379858599e-01,-7.073410331904e-01,7.031638902655e-04
8.726641226853e-01,-3.495742358636e-01,8.507695605149e-01,-5.087981547765e-01,7.790307658057e-01,-6.250236722762e-01,7.066356958786e-01,-7.073421767546e-01,7.065985774356e-04
8.725587578653e-01,-3.496307898810e-01,8.507317169081e-01,-5.088199320215e-01,7.790204882362e-01,-6.250292915291e-01,7.066333947106e-01,-7.073433258982e-01,7.100500417413e-04
8.724532372789e-01,-3.496874312373e-01,8.506937779277e-01,-5.088417638060e-01,7.790101728725e-01,-6.250349313713e-01,7.066310823015e-01,-7.073444806484e-01,7.135183651325e-04
8.723475606562e-01,-3.497441600853e-01,8.506557433261e-01,-5.088636502689e-01,7.789998195749e-01,-6.250405918784e-01,7.066287585961e-01,-7.073456410324e-01,7.170036299595e-04
8.722417277271e-01,-3.498009765777e-01,8.506176128553e-01,-5.088855915498e-01,7.789894282035e-01,-6.250462731259e-01,7.066264235393e-01,-7.073468070777e-01,7.205059189746e-04
8.721357382207e-01,-3.498578808677e-01,8.505793862663e-01,-5.089075877884e-01,7.789789986176e-01,-6.250519751898e-01,7.066240770757e-01,-7.073479788119e-01,7.240253153346e-04
8.720295918653e-01,-3.499148731085e-01,8.505410633097e-01,-5.089296391248e-01,7.789685306762e-01,-6.250576981465e-01,7.066217191496e-01,-7.073491562627e-01,7.275619026022e-04
8.719232883891e-01,-3.499719534540e-01,8.505026437352e-01,-5.089517456996e-01,7.789580242376e-01,-6.250634420724e-01,7.066193497049e-01,-7.073503394580e-01,7.311157647486e-04
8.718168275195e-01,-3.500291220580e-01,8.504641272921e-01,-5.089739076536e-01,7.789474791598e-01,-6.250692070444e-01,7.066169686854e-01,-7.073515284257e-01,7.346869861548e-04
8.717102089831e-01,-3.500863790750e-01,8.504255137286e-01,-5.089961251280e-01,7.789368953000e-01,-6.250749931395e-01,7.066145760345e-01,-7.073527231940e-01,7.382756516143e-04
8.716034325062e-01,-3.501437246593e-01,8.503868027926e-01,-5.090183982646e-01,7.789262725150e-01,-6.250808004351e-01,7.066121716954e-01,-7.073539237912e-01,7.418818463346e-04
8.714964978145e-01,-3.502011589658e-01,8.503479942310e-01,-5.090407272052e-01,7.789156106610e-01,-6.250866290089e-01,7.066097556110e-01,-7.073551302456e-01,7.455056559394e-04
8.713894046329e-01,-3.502586821497e-01,8.503090877904e-01,-5.090631120922e-01,7.789049095939e-01,-6.250924789388e-01,7.066073277239e-01,-7.073563425859e-01,7.491471664708e-04
8.712821526860e-01,-3.503162943665e-01,8.502700832163e-01,-5.090855530684e-01,7.788941691688e-01,-6.250983503031e-01,7.066048879765e-01,-7.073575608406e-01,7.528064643909e-04
8.711747416976e-01,-3.503739957717e-01,8.502309802537e-01,-5.091080502768e-01,7.788833892403e-01,-6.251042431802e-01,7.066024363108e-01,-7.073587850386e-01,7.564836365845e-04
8.710671713910e-01,-3.504317865214e-01,8.501917786468e-01,-5.091306038609e-01,7.788725696626e-01,-6.251101576490e-01,7.065999726685e-01,-7.073600152088e-01,7.601787703604e-04
8.709594414888e-01,-3.504896667720e-01,8.501524781394e-01,-5.091532139645e-01,7.788617102892e-01,-6.251160937886e-01,7.065974969913e-01,-7.073612513804e-01,7.638919534542e-04
8.708515517132e-01,-3.505476366799e-01,8.501130784741e-01,-5.091758807319e-01,7.788508109731e-01,-6.251220516782e-01,7.065950092202e-01,-7.073624935826e-01,7.676232740300e-04
8.707435017857e-01,-3.506056964021e-01,8.500735793933e-01,-5.091986043076e-01,7.788398715669e-01,-6.251280313977e-01,7.065925092962e-01,-7.073637418447e-01,7.713728206822e-04
8.706352914270e-01,-3.506638460957e-01,8.500339806384e-01,-5.092213848366e-01,7.788288919224e-01,-6.251340330269e-01,7.065899971599e-01,-7.073649961964e-01,7.751406824385e-04
8.705269203576e-01,-3.507220859183e-01,8.499942819501e-01,-5.092442224642e-01,7.788178718910e-01,-6.251400566461e-01,7.065874727516e-01,-7.073662566672e-01,7.789269487611e-04
8.704183882972e-01,-3.507804160275e-01,8.499544830685e-01,-5.092671173362e-01,7.788068113236e-01,-6.251461023358e-01,7.065849360115e-01,-7.073675232870e-01,7.827317095493e-04
8.703096949648e-01,-3.508388365814e-01,8.499145837329e-01,-5.092900695987e-01,7.787957100703e-01,-6.251521701769e-01,7.065823868792e-01,-7.073687960857e-01,7.865550551414e-04
8.702008400789e-01,-3.508973477384e-01,8.498745836819e-01,-5.093130793981e-01,7.787845679810e-01,-6.251582602505e-01,7.065798252942e-01,-7.073700750934e-01,7.903970763172e-04
8.700918233574e-01,-3.509559496572e-01,8.498344826535e-01,-5.093361468813e-01,7.787733849047e-01,-6.251643726381e-01,7.065772511957e-01,-7.073713603405e-01,7.942578642997e-04
8.699826445176e-01,-3.510146424965e-01,8.497942803848e-01,-5.093592721956e-01,7.787621606901e-01,-6.251705074213e-01,7.065746645226e-01,-7.073726518572e-01,7.981375107577e-04
8.698733032762e-01,-3.510734264158e-01,8.497539766123e-01,-5.093824554885e-01,7.787508951852e-01,-6.251766646822e-01,7.065720652133e-01,-7.073739496742e-01,8.020361078075e-04
8.697637993492e-01,-3.511323015745e-01,8.497135710717e-01,-5.094056969081e-01,7.787395882374e-01,-6.251828445031e-01,7.065694532062e-01,-7.073752538221e-01,8.059537480157e-04
8.696541324521e-01,-3.511912681324e-01,8.496730634981e-01,-5.094289966028e-01,7.787282396936e-01,-6.251890469667e-01,7.065668284393e-01,-7.073765643317e-01,8.098905244007e-04
8.695443022997e-01,-3.512503262497e-01,8.496324536257e-01,-5.094523547213e-01,7.787168494002e-01,-6.251952721558e-01,7.065641908501e-01,-7.073778812341e-01,8.138465304354e-04
8.694343086062e-01,-3.513094760868e-01,8.495917411881e-01,-5.094757714129e-01,7.787054172028e-01,-6.252015201538e-01,7.065615403761e-01,-7.073792045604e-01,8.178218600495e-04
8.693241510853e-01,-3.513687178044e-01,8.495509259182e-01,-5.094992468271e-01,7.786939429467e-01,-6.252077910441e-01,7.065588769543e-01,-7.073805343419e-01,8.218166076311e-04
8.692138294500e-01,-3.514280515636e-01,8.495100075480e-01,-5.095227811138e-01,7.786824264765e-01,-6.252140849105e-01,7.065562005214e-01,-7.073818706100e-01,8.258308680296e-04
8.691033434125e-01,-3.514874775256e-01,8.494689858089e-01,-5.095463744234e-01,7.786708676361e-01,-6.252204018373e-01,7.065535110139e-01,-7.073832133964e-01,8.298647365578e-04
8.689926926848e-01,-3.515469958521e-01,8.494278604315e-01,-5.095700269067e-01,7.786592662691e-01,-6.252267419089e-01,7.065508083679e-01,-7.073845627327e-01,8.339183089937e-04
8.688818769778e-01,-3.516066067050e-01,8.493866311457e-01,-5.095937387146e-01,7.786476222182e-01,-6.252331052100e-01,7.065480925192e-01,-7.073859186509e-01,8.379916815836e-04
8.687708960022e-01,-3.516663102466e-01,8.493452976806e-01,-5.096175099988e-01,7.786359353258e-01,-6.252394918258e-01,7.065453634034e-01,-7.073872811831e-01,8.420849510436e-04
8.686597494677e-01,-3.517261066393e-01,8.493038597647e-01,-5.096413409112e-01,7.786242054335e-01,-6.252459018415e-01,7.065426209555e-01,-7.073886503615e-01,8.461982145622e-04
8.685484370837e-01,-3.517859960459e-01,8.492623171256e-01,-5.096652316041e-01,7.786124323824e-01,-6.252523353429e-01,7.065398651105e-01,-7.073900262184e-01,8.503315698029e-04
8.684369585587e-01,-3.518459786297e-01,8.492206694901e-01,-5.096891822301e-01,7.786006160130e-01,-6.252587924161e-01,7.065370958028e-01,-7.073914087863e-01,8.544851149060e-04
8.683253136008e-01,-3.519060545539e-01,8.491789165845e-01,-5.097131929424e-01,7.785887561652e-01,-6.252652731472e-01,7.065343129668e-01,-7.073927980980e-01,8.586589484913e-04
8.682135019173e-01,-3.519662239824e-01,8.491370581340e-01,-5.097372638944e-01,7.785768526784e-01,-6.252717776231e-01,7.065315165364e-01,-7.073941941864e-01,8.628531696604e-04
8.681015232150e-01,-3.520264870792e-01,8.490950938635e-01,-5.097613952401e-01,7.785649053911e-01,-6.252783059305e-01,7.065287064451e-01,-7.073955970843e-01,8.670678779987e-04
8.679893771999e-01,-3.520868440086e-01,8.490530234967e-01,-5.097855871338e-01,7.785529141417e-01,-6.252848581568e-01,7.065258826261e-01,-7.073970068250e-01,8.713031735782e-04
8.678770635775e-01,-3.521472949352e-01,8.490108467568e-01,-5.098098397302e-01,7.785408787674e-01,-6.252914343896e-01,7.065230450124e-01,-7.073984234419e-01,8.755591569598e-04
8.677645820526e-01,-3.522078400241e-01,8.489685633661e-01,-5.098341531843e-01,7.785287991054e-01,-6.252980347168e-01,7.065201935367e-01,-7.073998469683e-01,8.798359291956e-04
8.676519323293e-01,-3.522684794404e-01,8.489261730462e-01,-5.098585276517e-01,7.785166749917e-01,-6.253046592267e-01,7.065173281311e-01,-7.074012774380e-01,8.841335918310e-04
8.675391141113e-01,-3.523292133497e-01,8.488836755179e-01,-5.098829632884e-01,7.785045062622e-01,-6.253113080077e-01,7.065144487277e-01,-7.074027148847e-01,8.884522469077e-04
8.674261271014e-01,-3.523900419178e-01,8.488410705014e-01,-5.099074602505e-01,7.784922927519e-01,-6.253179811487e-01,7.065115552581e-01,-7.074041593425e-01,8.927919969659e-04
8.673129710018e-01,-3.524509653110e-01,8.487983577159e-01,-5.099320186948e-01,7.784800342952e-01,-6.253246787390e-01,7.065086476534e-01,-7.074056108455e-01,8.971529450464e-04
8.671996455141e-01,-3.525119836956e-01,8.487555368798e-01,-5.099566387785e-01,7.784677307260e-01,-6.253314008681e-01,7.065057258447e-01,-7.074070694280e-01,9.015351946934e-04
8.670861503393e-01,-3.525730972386e-01,8.487126077110e-01,-5.099813206591e-01,7.784553818775e-01,-6.253381476258e-01,7.065027897626e-01,-7.074085351245e-01,9.059388499571e-04
8.669724851777e-01,-3.526343061069e-01,8.486695699264e-01,-5.100060644946e-01,7.784429875823e-01,-6.253449191024e-01,7.064998393373e-01,-7.074100079696e-01,9.103640153956e-04
8.668586497290e-01,-3.526956104679e-01,8.486264232421e-01,-5.100308704433e-01,7.784305476724e-01,-6.253517153882e-01,7.064968744988e-01,-7.074114879981e-01,9.148107960780e-04
8.667446436920e-01,-3.527570104895e-01,8.485831673737e-01,-5.100557386640e-01,7.784180619791e-01,-6.253585365743e-01,7.064938951766e-01,-7.074129752451e-01,9.192792975864e-04
8.666304667651e-01,-3.528185063394e-01,8.485398020355e-01,-5.100806693159e-01,7.784055303331e-01,-6.253653827516e-01,7.064909013000e-01,-7.074144697456e-01,9.237696260189e-04
8.665161186461e-01,-3.528800981862e-01,8.484963269416e-01,-5.101056625585e-01,7.783929525645e-01,-6.253722540119e-01,7.064878927978e-01,-7.074159715350e-01,9.282818879915e-04
8.664015990319e-01,-3.529417861984e-01,8.484527418049e-01,-5.101307185520e-01,7.783803285029e-01,-6.253791504468e-01,7.064848695987e-01,-7.074174806488e-01,9.328161906413e-04
8.662869076189e-01,-3.530035705449e-01,8.484090463377e-01,-5.101558374567e-01,7.783676579769e-01,-6.253860721486e-01,7.064818316307e-01,-7.074189971227e-01,9.373726416286e-04
8.661720441028e-01,-3.530654513950e-01,8.483652402513e-01,-5.101810194335e-01,7.783549408147e-01,-6.253930192098e-01,7.064787788218e-01,-7.074205209925e-01,9.419513491396e-04
8.660570081786e-01,-3.531274289183e-01,8.483213232565e-01,-5.102062646436e-01,7.783421768440e-01,-6.253999917232e-01,7.064757110995e-01,-7.074220522942e-01,9.465524218888e-04
8.659417995407e-01,-3.531895032846e-01,8.482772950630e-01,-5.102315732488e-01,7.783293658916e-01,-6.254069897820e-01,7.064726283909e-01,-7.074235910639e-01,9.511759691219e-04
8.658264178827e-01,-3.532516746641e-01,8.482331553800e-01,-5.102569454112e-01,7.783165077837e-01,-6.254140134798e-01,7.064695306227e-01,-7.074251373382e-01,9.558221006182e-04
8.657108628976e-01,-3.533139432274e-01,8.481889039156e-01,-5.102823812932e-01,7.783036023460e-01,-6.254210629104e-01,7.064664177213e-01,-7.074266911534e-01,9.604909266932e-04
8.655951342780e-01,-3.533763091451e-01,8.481445403774e-01,-5.103078810579e-01,7.782906494034e-01,-6.254281381680e-01,7.064632896130e-01,-7.074282525464e-01,9.651825582012e-04
8.654792317153e-01,-3.534387725885e-01,8.481000644718e-01,-5.103334448686e-01,7.782776487801e-01,-6.254352393472e-01,7.064601462233e-01,-7.074298215539e-01,9.698971065381e-04
8.653631549006e-01,-3.535013337289e-01,8.480554759048e-01,-5.103590728892e-01,7.782646002999e-01,-6.254423665429e-01,7.064569874775e-01,-7.074313982132e-01,9.746346836439e-04
8.652469035243e-01,-3.535639927381e-01,8.480107743812e-01,-5.103847652838e-01,7.782515037857e-01,-6.254495198503e-01,7.064538133008e-01,-7.074329825614e-01,9.793954020052e-04
8.651304772760e-01,-3.536267497882e-01,8.479659596054e-01,-5.104105222172e-01,7.782383590598e-01,-6.254566993651e-01,7.064506236176e-01,-7.074345746360e-01,9.841793746583e-04
8.650138758446e-01,-3.536896050516e-01,8.479210312806e-01,-5.104363438543e-01,7.782251659439e-01,-6.254639051831e-01,7.064474183522e-01,-7.074361744746e-01,9.889867151916e-04
8.648970989184e-01,-3.537525587009e-01,8.478759891094e-01,-5.104622303608e-01,7.782119242590e-01,-6.254711374008e-01,7.064441974286e-01,-7.074377821150e-01,9.938175377481e-04
8.647801461851e-01,-3.538156109091e-01,8.478308327935e-01,-5.104881819025e-01,7.781986338255e-01,-6.254783961146e-01,7.064409607700e-01,-7.074393975951e-01,9.986719570286e-04
8.646630173315e-01,-3.538787618495e-01,8.477855620337e-01,-5.105141986459e-01,7.781852944629e-01,-6.254856814217e-01,7.064377082998e-01,-7.074410209532e-01,1.003550088294e-03
8.645457120439e-01,-3.539420116959e-01,8.477401765302e-01,-5.105402807577e-01,7.781719059902e-01,-6.254929934193e-01,7.064344399407e-01,-7.074426522277e-01,1.008452047369e-03
8.644282300078e-01,-3.540053606220e-01,8.476946759822e-01,-5.105664284052e-01,7.781584682258e-01,-6.255003322052e-01,7.064311556150e-01,-7.074442914569e-01,1.013377950642e-03
8.643105709081e-01,-3.540688088023e-01,8.476490600880e-01,-5.105926417561e-01,7.781449809873e-01,-6.255076978775e-01,7.064278552446e-01,-7.074459386798e-01,1.018327915072e-03
8.641927344288e-01,-3.541323564113e-01,8.476033285452e-01,-5.106189209785e-01,7.781314440916e-01,-6.255150905345e-01,7.064245387514e-01,-7.074475939351e-01,1.023302058189e-03
8.640747202536e-01,-3.541960036238e-01,8.475574810506e-01,-5.106452662410e-01,7.781178573550e-01,-6.255225102750e-01,7.064212060563e-01,-7.074492572620e-01,1.028300498096e-03
8.639565280650e-01,-3.542597506152e-01,8.475115172999e-01,-5.106716777125e-01,7.781042205931e-01,-6.255299571983e-01,7.064178570803e-01,-7.074509286998e-01,1.033323353474e-03
8.638381575452e-01,-3.543235975609e-01,8.474654369883e-01,-5.106981555625e-01,7.780905336207e-01,-6.255374314037e-01,7.064144917439e-01,-7.074526082879e-01,1.038370743583e-03
8.637196083756e-01,-3.543875446368e-01,8.474192398098e-01,-5.107246999608e-01,7.780767962521e-01,-6.255449329912e-01,7.064111099671e-01,-7.074542960661e-01,1.043442788266e-03
8.636008802368e-01,-3.544515920191e-01,8.473729254579e-01,-5.107513110777e-01,7.780630083008e-01,-6.255524620610e-01,7.064077116696e-01,-7.074559920742e-01,1.048539607951e-03
8.634819728087e-01,-3.545157398843e-01,8.473264936250e-01,-5.107779890841e-01,7.780491695795e-01,-6.255600187136e-01,7.064042967707e-01,-7.074576963522e-01,1.053661323654e-03
8.633628857706e-01,-3.545799884092e-01,8.472799440027e-01,-5.108047341511e-01,7.780352799004e-01,-6.255676030501e-01,7.064008651892e-01,-7.074594089405e-01,1.058808056983e-03
8.632436188011e-01,-3.546443377709e-01,8.472332762819e-01,-5.108315464503e-01,7.780213390749e-01,-6.255752151718e-01,7.063974168436e-01,-7.074611298794e-01,1.063979930140e-03
8.631241715779e-01,-3.547087881469e-01,8.471864901524e-01,-5.108584261539e-01,7.780073469137e-01,-6.255828551803e-01,7.063939516521e-01,-7.074628592096e-01,1.069177065923e-03
8.630045437782e-01,-3.547733397149e-01,8.471395853032e-01,-5.108853734343e-01,7.779933032268e-01,-6.255905231778e-01,7.063904695324e-01,-7.074645969720e-01,1.074399587730e-03
8.628847350784e-01,-3.548379926532e-01,8.470925614226e-01,-5.109123884647e-01,7.779792078234e-01,-6.255982192666e-01,7.063869704017e-01,-7.074663432076e-01,1.079647619563e-03
8.627647451541e-01,-3.549027471400e-01,8.470454181978e-01,-5.109394714183e-01,7.779650605122e-01,-6.256059435497e-01,7.063834541768e-01,-7.074680979576e-01,1.084921286027e-03
8.626445736804e-01,-3.549676033541e-01,8.469981553153e-01,-5.109666224692e-01,7.779508611010e-01,-6.256136961302e-01,7.063799207744e-01,-7.074698612635e-01,1.090220712339e-03
