zeta,turn_g0.2,turn_g0.5,turn_g0.7,turn_g0.9,turn_g0.95,turn_g1.0
1.083989356269e-03,-2.535041857333e+00,-7.715767185197e-01,-2.611046185575e-01,-7.649865813126e-02,-5.537074308925e-02,-3.986557525682e-02
1.098356660940e-03,-2.554938315657e+00,-7.790493921769e-01,-2.640984601853e-01,-7.753215417490e-02,-5.614873583730e-02,-4.044765560347e-02
1.112914391322e-03,-2.574921708676e+00,-7.865742951513e-01,-2.671203374410e-01,-7.857798674598e-02,-5.693652646958e-02,-4.103745090197e-02
1.127665071335e-03,-2.594992512728e+00,-7.941518095038e-01,-2.701705154097e-01,-7.963630326688e-02,-5.773423843213e-02,-4.163506340706e-02
1.142611258356e-03,-2.615151207265e+00,-8.017823202912e-01,-2.732492617257e-01,-8.070725292521e-02,-5.854199672752e-02,-4.224059672880e-02
1.157755543652e-03,-2.635398274872e+00,-8.094662155916e-01,-2.763568465969e-01,-8.179098669500e-02,-5.935992793453e-02,-4.285415585049e-02
1.173100552838e-03,-2.655734201289e+00,-8.172038865305e-01,-2.794935428311e-01,-8.288765735820e-02,-6.018816022801e-02,-4.347584714689e-02
1.188648946330e-03,-2.676159475439e+00,-8.249957273068e-01,-2.826596258613e-01,-8.399741952638e-02,-6.102682339904e-02,-4.410577840268e-02
1.204403419804e-03,-2.696674589443e+00,-8.328421352192e-01,-2.858553737716e-01,-8.512042966275e-02,-6.187604887538e-02,-4.474405883110e-02
1.220366704664e-03,-2.717280038650e+00,-8.407435106930e-01,-2.890810673238e-01,-8.625684610442e-02,-6.273596974206e-02,-4.539079909295e-02
1.236541568517e-03,-2.737976321653e+00,-8.487002573068e-01,-2.923369899834e-01,-8.740682908484e-02,-6.360672076236e-02,-4.604611131570e-02
1.252930815654e-03,-2.758763940319e+00,-8.567127818198e-01,-2.956234279470e-01,-8.857054075670e-02,-6.448843839901e-02,-4.671010911299e-02
1.269537287531e-03,-2.779643399808e+00,-8.647814941991e-01,-2.989406701688e-01,-8.974814521498e-02,-6.538126083564e-02,-4.738290760431e-02
1.286363863268e-03,-2.800615208598e+00,-8.729068076473e-01,-3.022890083882e-01,-9.093980852021e-02,-6.628532799847e-02,-4.806462343496e-02
1.303413460143e-03,-2.821679878509e+00,-8.810891386304e-01,-3.056687371576e-01,-9.214569872226e-02,-6.720078157841e-02,-4.875537479623e-02
1.320689034101e-03,-2.842837924724e+00,-8.893289069064e-01,-3.090801538698e-01,-9.336598588409e-02,-6.812776505326e-02,-4.945528144598e-02
1.338193580265e-03,-2.864089865818e+00,-8.976265355530e-01,-3.125235587869e-01,-9.460084210612e-02,-6.906642371031e-02,-5.016446472933e-02
1.355930133457e-03,-2.885436223777e+00,-9.059824509970e-01,-3.159992550680e-01,-9.585044155060e-02,-7.001690466921e-02,-5.088304759971e-02
1.373901768720e-03,-2.906877524026e+00,-9.143970830429e-01,-3.195075487987e-01,-9.711496046650e-02,-7.097935690512e-02,-5.161115464020e-02
1.392111601856e-03,-2.928414295452e+00,-9.228708649020e-01,-3.230487490197e-01,-9.839457721452e-02,-7.195393127210e-02,-5.234891208513e-02
1.410562789965e-03,-2.950047070429e+00,-9.314042332226e-01,-3.266231677565e-01,-9.968947229262e-02,-7.294078052687e-02,-5.309644784191e-02
1.429258531988e-03,-2.971776384843e+00,-9.399976281188e-01,-3.302311200487e-01,-1.009998283616e-01,-7.394005935289e-02,-5.385389151329e-02
1.448202069269e-03,-2.993602778115e+00,-9.486514932018e-01,-3.338729239806e-01,-1.023258302711e-01,-7.495192438462e-02,-5.462137441979e-02
1.467396686111e-03,-3.015526793229e+00,-9.573662756089e-01,-3.375489007108e-01,-1.036676650863e-01,-7.597653423220e-02,-5.539902962242e-02
1.486845710348e-03,-3.037548976756e+00,-9.661424260355e-01,-3.412593745035e-01,-1.050255221138e-01,-7.701404950646e-02,-5.618699194585e-02
1.506552513921e-03,-3.059669878880e+00,-9.749803987650e-01,-3.450046727588e-01,-1.063995929296e-01,-7.806463284410e-02,-5.698539800167e-02
1.526520513464e-03,-3.081890053423e+00,-9.838806517005e-01,-3.487851260446e-01,-1.077900714056e-01,-7.912844893338e-02,-5.779438621220e-02
1.546753170894e-03,-3.104210057872e+00,-9.928436463965e-01,-3.526010681276e-01,-1.091971537376e-01,-8.020566453995e-02,-5.861409683436e-02
1.567253994014e-03,-3.126630453403e+00,-1.001869848090e+00,-3.564528360056e-01,-1.106210384731e-01,-8.129644853317e-02,-5.944467198410e-02
1.588026537120e-03,-3.149151804909e+00,-1.010959725734e+00,-3.603407699398e-01,-1.120619265398e-01,-8.240097191269e-02,-6.028625566096e-02
1.609074401614e-03,-3.171774681026e+00,-1.020113752028e+00,-3.642652134870e-01,-1.135200212742e-01,-8.351940783530e-02,-6.113899377308e-02
1.630401236636e-03,-3.194499654159e+00,-1.029332403453e+00,-3.682265135328e-01,-1.149955284505e-01,-8.465193164227e-02,-6.200303416247e-02
1.652010739688e-03,-3.217327300510e+00,-1.038616160302e+00,-3.722250203250e-01,-1.164886563099e-01,-8.579872088689e-02,-6.287852663064e-02
1.673906657281e-03,-3.240258200104e+00,-1.047965506715e+00,-3.762610875067e-01,-1.179996155907e-01,-8.695995536246e-02,-6.376562296465e-02
1.696092785583e-03,-3.263292936814e+00,-1.057380930713e+00,-3.803350721510e-01,-1.195286195579e-01,-8.813581713062e-02,-6.466447696325e-02
1.718572971076e-03,-3.286432098394e+00,-1.066862924232e+00,-3.844473347947e-01,-1.210758840337e-01,-8.932649054994e-02,-6.557524446375e-02
1.741351111222e-03,-3.309676276500e+00,-1.076411983156e+00,-3.885982394732e-01,-1.226416274288e-01,-9.053216230503e-02,-6.649808336893e-02
1.764431155145e-03,-3.333026066722e+00,-1.086028607350e+00,-3.927881537557e-01,-1.242260707727e-01,-9.175302143590e-02,-6.743315367436e-02
1.787817104306e-03,-3.356482068610e+00,-1.095713300702e+00,-3.970174487804e-01,-1.258294377462e-01,-9.298925936774e-02,-6.838061749630e-02
1.811513013205e-03,-3.380044885703e+00,-1.105466571149e+00,-4.012864992902e-01,-1.274519547126e-01,-9.424106994106e-02,-6.934063909965e-02
1.835522990079e-03,-3.403715125555e+00,-1.115288930721e+00,-4.055956836692e-01,-1.290938507505e-01,-9.550864944226e-02,-7.031338492654e-02
1.859851197618e-03,-3.427493399767e+00,-1.125180895571e+00,-4.099453839791e-01,-1.307553576861e-01,-9.679219663446e-02,-7.129902362509e-02
1.884501853683e-03,-3.451380324012e+00,-1.135142986013e+00,-4.143359859958e-01,-1.324367101268e-01,-9.809191278891e-02,-7.229772607873e-02
1.909479232038e-03,-3.475376518066e+00,-1.145175726563e+00,-4.187678792472e-01,-1.341381454944e-01,-9.940800171665e-02,-7.330966543580e-02
1.934787663095e-03,-3.499482605836e+00,-1.155279645967e+00,-4.232414570505e-01,-1.358599040588e-01,-1.007406698006e-01,-7.433501713958e-02
1.960431534660e-03,-3.523699215389e+00,-1.165455277247e+00,-4.277571165505e-01,-1.376022289731e-01,-1.020901260281e-01,-7.537395895862e-02
1.986415292694e-03,-3.548026978983e+00,-1.175703157735e+00,-4.323152587581e-01,-1.393653663075e-01,-1.034565820240e-01,-7.642667101773e-02
2.012743442088e-03,-3.572466533093e+00,-1.186023829111e+00,-4.369162885891e-01,-1.411495650849e-01,-1.048402520834e-01,-7.749333582904e-02
2.039420547439e-03,-3.597018518446e+00,-1.196417837440e+00,-4.415606149037e-01,-1.429550773165e-01,-1.062413532065e-01,-7.857413832375e-02
2.066451233846e-03,-3.621683580044e+00,-1.206885733216e+00,-4.462486505457e-01,-1.447821580379e-01,-1.076601051315e-01,-7.966926588413e-02
2.093840187707e-03,-3.646462367201e+00,-1.217428071396e+00,-4.509808123834e-01,-1.466310653452e-01,-1.090967303705e-01,-8.077890837608e-02
2.121592157535e-03,-3.671355533568e+00,-1.228045411440e+00,-4.557575213496e-01,-1.485020604324e-01,-1.105514542435e-01,-8.190325818197e-02
2.149711954780e-03,-3.696363737167e+00,-1.238738317355e+00,-4.605792024827e-01,-1.503954076284e-01,-1.120245049146e-01,-8.304251023400e-02
2.178204454666e-03,-3.721487640419e+00,-1.249507357731e+00,-4.654462849684e-01,-1.523113744349e-01,-1.135161134277e-01,-8.419686204807e-02
2.207074597029e-03,-3.746727910178e+00,-1.260353105784e+00,-4.703592021811e-01,-1.542502315649e-01,-1.150265137430e-01,-8.536651375795e-02
2.236327387182e-03,-3.772085217757e+00,-1.271276139394e+00,-4.753183917266e-01,-1.562122529811e-01,-1.165559427738e-01,-8.655166815001e-02
2.265967896778e-03,-3.797560238966e+00,-1.282277041153e+00,-4.803242954847e-01,-1.581977159355e-01,-1.181046404240e-01,-8.775253069836e-02
2.296001264688e-03,-3.823153654136e+00,-1.293356398398e+00,-4.853773596522e-01,-1.602069010086e-01,-1.196728496257e-01,-8.896930960051e-02
2.326432697897e-03,-3.848866148158e+00,-1.304514803262e+00,-4.904780347869e-01,-1.622400921501e-01,-1.212608163776e-01,-9.020221581342e-02
2.357267472403e-03,-3.874698410510e+00,-1.315752852710e+00,-4.956267758515e-01,-1.642975767191e-01,-1.228687897842e-01,-9.145146309008e-02
2.388510934132e-03,-3.900651135289e+00,-1.327071148585e+00,-5.008240422584e-01,-1.663796455258e-01,-1.244970220942e-01,-9.271726801662e-02
2.420168499866e-03,-3.926725021245e+00,-1.338470297652e+00,-5.060702979144e-01,-1.684865928725e-01,-1.261457687412e-01,-9.399985004982e-02
2.452245658180e-03,-3.952920771815e+00,-1.349950911640e+00,-5.113660112664e-01,-1.706187165962e-01,-1.278152883834e-01,-9.529943155513e-02
2.484747970399e-03,-3.979239095151e+00,-1.361513607288e+00,-5.167116553477e-01,-1.727763181114e-01,-1.295058429447e-01,-9.661623784528e-02
2.517681071555e-03,-4.005680704157e+00,-1.373159006389e+00,-5.221077078241e-01,-1.749597024528e-01,-1.312176976558e-01,-9.795049721931e-02
2.551050671367e-03,-4.032246316519e+00,-1.384887735835e+00,-5.275546510409e-01,-1.771691783195e-01,-1.329511210963e-01,-9.930244100217e-02
2.584862555233e-03,-4.058936654741e+00,-1.396700427662e+00,-5.330529720708e-01,-1.794050581191e-01,-1.347063852368e-01,-1.006723035848e-01
2.619122585232e-03,-4.085752446177e+00,-1.408597719099e+00,-5.386031627614e-01,-1.816676580122e-01,-1.364837654820e-01,-1.020603224648e-01
2.653836701136e-03,-4.112694423064e+00,-1.420580252609e+00,-5.442057197843e-01,-1.839572979583e-01,-1.382835407142e-01,-1.034667382875e-01
2.689010921447e-03,-4.139763322557e+00,-1.432648675942e+00,-5.498611446834e-01,-1.862743017614e-01,-1.401059933369e-01,-1.048917948879e-01
2.724651344435e-03,-4.166959886762e+00,-1.444803642179e+00,-5.555699439251e-01,-1.886189971164e-01,-1.419514093201e-01,-1.063357393328e-01
2.760764149198e-03,-4.194284862771e+00,-1.457045809779e+00,-5.613326289478e-01,-1.909917156561e-01,-1.438200782447e-01,-1.077988219636e-01
2.797355596731e-03,-4.221739002698e+00,-1.469375842631e+00,-5.671497162132e-01,-1.933927929990e-01,-1.457122933486e-01,-1.092812964397e-01
2.834432031014e-03,-4.249323063708e+00,-1.481794410097e+00,-5.730217272568e-01,-1.958225687975e-01,-1.476283515731e-01,-1.107834197825e-01
2.871999880111e-03,-4.277037808060e+00,-1.494302187067e+00,-5.789491887398e-01,-1.982813867863e-01,-1.495685536095e-01,-1.123054524202e-01
2.910065657283e-03,-4.304884003134e+00,-1.506899854005e+00,-5.849326325014e-01,-2.007695948321e-01,-1.515332039464e-01,-1.138476582326e-01
2.948635962119e-03,-4.332862421474e+00,-1.519588097002e+00,-5.909725956119e-01,-2.032875449835e-01,-1.535226109184e-01,-1.154103045970e-01
2.987717481681e-03,-4.360973840816e+00,-1.532367607822e+00,-5.970696204253e-01,-2.058355935214e-01,-1.555370867543e-01,-1.169936624344e-01
3.027316991660e-03,-4.389219044130e+00,-1.545239083959e+00,-6.032242546338e-01,-2.084141010105e-01,-1.575769476265e-01,-1.185980062570e-01
3.067441357552e-03,-4.417598819650e+00,-1.558203228683e+00,-6.094370513225e-01,-2.110234323508e-01,-1.596425137009e-01,-1.202236142150e-01
3.108097535853e-03,-4.446113960916e+00,-1.571260751096e+00,-6.157085690237e-01,-2.136639568301e-01,-1.617341091879e-01,-1.218707681454e-01
3.149292575257e-03,-4.474765266805e+00,-1.584412366184e+00,-6.220393717733e-01,-2.163360481775e-01,-1.638520623928e-01,-1.235397536208e-01
3.191033617883e-03,-4.503553541573e+00,-1.597658794867e+00,-6.284300291669e-01,-2.190400846164e-01,-1.659967057683e-01,-1.252308599987e-01
3.233327900515e-03,-4.532479594885e+00,-1.611000764056e+00,-6.348811164164e-01,-2.217764489195e-01,-1.681683759669e-01,-1.269443804717e-01
3.276182755850e-03,-4.561544241857e+00,-1.624439006707e+00,-6.413932144077e-01,-2.245455284637e-01,-1.703674138938e-01,-1.286806121185e-01
3.319605613777e-03,-4.590748303094e+00,-1.637974261872e+00,-6.479669097590e-01,-2.273477152855e-01,-1.725941647614e-01,-1.304398559553e-01
3.363604002658e-03,-4.620092604720e+00,-1.651607274758e+00,-6.546027948791e-01,-2.301834061380e-01,-1.748489781429e-01,-1.322224169881e-01
3.408185550641e-03,-4.649577978425e+00,-1.665338796783e+00,-6.613014680270e-01,-2.330530025475e-01,-1.771322080284e-01,-1.340286042653e-01
3.453357986973e-03,-4.679205261495e+00,-1.679169585626e+00,-6.680635333719e-01,-2.359569108716e-01,-1.794442128806e-01,-1.358587309315e-01
3.499129143350e-03,-4.708975296855e+00,-1.693100405293e+00,-6.748896010536e-01,-2.388955423574e-01,-1.817853556911e-01,-1.377131142817e-01
3.545506955268e-03,-4.738888933105e+00,-1.707132026167e+00,-6.817802872443e-01,-2.418693132011e-01,-1.841560040383e-01,-1.395920758167e-01
3.592499463400e-03,-4.768947024557e+00,-1.721265225066e+00,-6.887362142097e-01,-2.448786446076e-01,-1.865565301450e-01,-1.414959412981e-01
3.640114814992e-03,-4.799150431278e+00,-1.735500785309e+00,-6.957580103727e-01,-2.479239628514e-01,-1.889873109379e-01,-1.434250408053e-01
3.688361265275e-03,-4.829500019122e+00,-1.749839496764e+00,-7.028463103755e-01,-2.510056993379e-01,-1.914487281064e-01,-1.453797087927e-01
3.737247178894e-03,-4.859996659777e+00,-1.764282155915e+00,-7.100017551445e-01,-2.541242906656e-01,-1.939411681637e-01,-1.473602841475e-01
3.786781031362e-03,-4.890641230797e+00,-1.778829565921e+00,-7.172249919545e-01,-2.572801786891e-01,-1.964650225074e-01,-1.493671102485e-01
3.836971410525e-03,-4.921434615645e+00,-1.793482536675e+00,-7.245166744940e-01,-2.604738105827e-01,-1.990206874817e-01,-1.514005350259e-01
3.887827018055e-03,-4.952377703733e+00,-1.808241884863e+00,-7.318774629315e-01,-2.637056389049e-01,-2.016085644398e-01,-1.534609110211e-01
3.939356670956e-03,-4.983471390460e+00,-1.823108434031e+00,-7.393080239820e-01,-2.669761216637e-01,-2.042290598077e-01,-1.555485954484e-01
3.991569303093e-03,-5.014716577253e+00,-1.838083014646e+00,-7.468090309746e-01,-2.702857223826e-01,-2.068825851483e-01,-1.576639502564e-01
4.044473966742e-03,-5.046114171606e+00,-1.853166464153e+00,-7.543811639209e-01,-2.736349101678e-01,-2.095695572268e-01,-1.598073421912e-01
4.098079834160e-03,-5.077665087121e+00,-1.868359627048e+00,-7.620251095834e-01,-2.770241597753e-01,-2.122903980760e-01,-1.619791428597e-01
4.152396199171e-03,-5.109370243552e+00,-1.883663354935e+00,-7.697415615456e-01,-2.804539516800e-01,-2.150455350637e-01,-1.641797287941e-01
4.207432478783e-03,-5.141230566839e+00,-1.899078506593e+00,-7.775312202825e-01,-2.839247721447e-01,-2.178354009603e-01,-1.664094815173e-01
4.263198214817e-03,-5.173246989155e+00,-1.914605948041e+00,-7.853947932314e-01,-2.874371132905e-01,-2.206604340069e-01,-1.686687876088e-01
4.319703075562e-03,-5.205420448943e+00,-1.930246552606e+00,-7.933329948642e-01,-2.909914731679e-01,-2.235210779848e-01,-1.709580387720e-01
4.376956857452e-03,-5.237751890961e+00,-1.946001200987e+00,-8.013465467598e-01,-2.945883558286e-01,-2.264177822862e-01,-1.732776319019e-01
4.434969486764e-03,-5.270242266321e+00,-1.961870781323e+00,-8.094361776781e-01,-2.982282713983e-01,-2.293510019845e-01,-1.756279691539e-01
4.493751021337e-03,-5.302892532531e+00,-1.977856189260e+00,-8.176026236339e-01,-3.019117361508e-01,-2.323211979071e-01,-1.780094580139e-01
4.553311652321e-03,-5.335703653540e+00,-1.993958328024e+00,-8.258466279721e-01,-3.056392725822e-01,-2.353288367081e-01,-1.804225113683e-01
4.613661705938e-03,-5.368676599775e+00,-2.010178108484e+00,-8.341689414438e-01,-3.094114094866e-01,-2.383743909421e-01,-1.828675475761e-01
4.674811645275e-03,-5.401812348188e+00,-2.026516449223e+00,-8.425703222828e-01,-3.132286820326e-01,-2.414583391393e-01,-1.853449905414e-01
4.736772072099e-03,-5.435111882296e+00,-2.042974276614e+00,-8.510515362833e-01,-3.170916318407e-01,-2.445811658807e-01,-1.878552697866e-01
4.799553728693e-03,-5.468576192225e+00,-2.059552524885e+00,-8.596133568786e-01,-3.210008070617e-01,-2.477433618758e-01,-1.903988205270e-01
4.863167499720e-03,-5.502206274752e+00,-2.076252136191e+00,-8.682565652197e-01,-3.249567624559e-01,-2.509454240394e-01,-1.929760837464e-01
4.927624414108e-03,-5.536003133350e+00,-2.093074060693e+00,-8.769819502561e-01,-3.289600594736e-01,-2.541878555709e-01,-1.955875062735e-01
4.992935646965e-03,-5.569967778228e+00,-2.110019256621e+00,-8.857903088164e-01,-3.330112663361e-01,-2.574711660340e-01,-1.982335408591e-01
5.059112521514e-03,-5.604101226379e+00,-2.127088690359e+00,-8.946824456902e-01,-3.371109581181e-01,-2.607958714370e-01,-2.009146462550e-01
5.126166511058e-03,-5.638404501620e+00,-2.144283336509e+00,-9.036591737113e-01,-3.412597168313e-01,-2.641624943151e-01,-2.036312872933e-01
5.194109240969e-03,-5.672878634637e+00,-2.161604177974e+00,-9.127213138405e-01,-3.454581315082e-01,-2.675715638130e-01,-2.063839349669e-01
5.262952490700e-03,-5.707524663030e+00,-2.179052206031e+00,-9.218696952510e-01,-3.497067982877e-01,-2.710236157687e-01,-2.091730665114e-01
5.332708195833e-03,-5.742343631356e+00,-2.196628420407e+00,-9.311051554135e-01,-3.540063205016e-01,-2.745191927985e-01,-2.119991654879e-01
5.403388450143e-03,-5.777336591175e+00,-2.214333829357e+00,-9.404285401825e-01,-3.583573087619e-01,-2.780588443833e-01,-2.148627218662e-01
5.475005507700e-03,-5.812504601093e+00,-2.232169449743e+00,-9.498407038839e-01,-3.627603810494e-01,-2.816431269551e-01,-2.177642321107e-01
5.547571784988e-03,-5.847848726808e+00,-2.250136307112e+00,-9.593425094032e-01,-3.672161628034e-01,-2.852726039859e-01,-2.207041992658e-01
5.621099863062e-03,-5.883370041155e+00,-2.268235435776e+00,-9.689348282747e-01,-3.717252870121e-01,-2.889478460767e-01,-2.236831330431e-01
5.695602489727e-03,-5.919069624149e+00,-2.286467878892e+00,-9.786185407717e-01,-3.762883943050e-01,-2.926694310479e-01,-2.267015499104e-01
5.771092581748e-03,-5.954948563035e+00,-2.304834688542e+00,-9.883945359979e-01,-3.809061330453e-01,-2.964379440313e-01,-2.297599731803e-01
5.847583227092e-03,-5.991007952329e+00,-2.323336925817e+00,-9.982637119793e-01,-3.855791594245e-01,-3.002539775627e-01,-2.328589331020e-01
5.925087687193e-03,-6.027248893865e+00,-2.341975660899e+00,-1.008226975758e+00,-3.903081375574e-01,-3.041181316760e-01,-2.359989669521e-01
6.003619399254e-03,-6.063672496843e+00,-2.360751973143e+00,-1.018285243484e+00,-3.950937395784e-01,-3.080310139982e-01,-2.391806191288e-01
6.083191978578e-03,-6.100279877870e+00,-2.379666951163e+00,-1.028439440516e+00,-3.999366457397e-01,-3.119932398463e-01,-2.424044412456e-01
6.163819220924e-03,-6.137072161014e+00,-2.398721692916e+00,-1.038690501511e+00,-4.048375445095e-01,-3.160054323243e-01,-2.456709922271e-01
6.245515104903e-03,-6.174050477843e+00,-2.417917305786e+00,-1.049039370526e+00,-4.097971326725e-01,-3.200682224226e-01,-2.489808384060e-01
6.328293794398e-03,-6.211215967475e+00,-2.437254906676e+00,-1.059487001114e+00,-4.148161154309e-01,-3.241822491180e-01,-2.523345536213e-01
6.412169641025e-03,-6.248569776625e+00,-2.456735622087e+00,-1.070034356425e+00,-4.198952065071e-01,-3.283481594752e-01,-2.557327193175e-01
6.497157186615e-03,-6.286113059648e+00,-2.476360588216e+00,-1.080682409306e+00,-4.250351282477e-01,-3.325666087494e-01,-2.591759246459e-01
6.583271165738e-03,-6.323846978593e+00,-2.496130951035e+00,-1.091432142404e+00,-4.302366117279e-01,-3.368382604903e-01,-2.626647665663e-01
6.670526508259e-03,-6.361772703244e+00,-2.516047866388e+00,-1.102284548265e+00,-4.355003968587e-01,-3.411637866479e-01,-2.661998499508e-01
6.758938341923e-03,-6.399891411169e+00,-2.536112500079e+00,-1.113240629442e+00,-4.408272324941e-01,-3.455438676786e-01,-2.697817876883e-01
